subject,strategy,condition,l_length,pres_rate,serial_position,ln_39,ln_38,ln_37,ln_36,ln_35,ln_34,ln_33,ln_32,ln_31,ln_30,ln_29,ln_28,ln_27,ln_26,ln_25,ln_24,ln_23,ln_22,ln_21,ln_20,ln_19,ln_18,ln_17,ln_16,ln_15,ln_14,ln_13,ln_12,ln_11,ln_10,ln_9,ln_8,ln_7,ln_6,ln_5,ln_4,ln_3,ln_2,ln_1,lp_1,lp_2,lp_3,lp_4,lp_5,lp_6,lp_7,lp_8,lp_9,lp_10,lp_11,lp_12,lp_13,lp_14,lp_15,lp_16,lp_17,lp_18,lp_19,lp_20,lp_21,lp_22,lp_23,lp_24,lp_25,lp_26,lp_27,lp_28,lp_29,lp_30,lp_31,lp_32,lp_33,lp_34,lp_35,lp_36,lp_37,lp_38,lp_39
A2LI1OIR4BVJRW,prim,40-1,40.0,1000.0,19,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19583333333333333,0.30833333333333335,0.2791666666666667,0.09166666666666667,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A2LI1OIR4BVJRW,prim,40-1,40.0,1000.0,20,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.22916666666666666,0.0,0.1875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
A2LI1OIR4BVJRW,prim,40-1,40.0,1000.0,21,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,0.1875,0.0,0.1875,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
A2LI1OIR4BVJRW,prim,40-1,40.0,1000.0,22,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35416666666666663,0.1875,0.22916666666666666,0.0625,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
A2LI1OIR4BVJRW,prim,40-1,40.0,1000.0,23,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5416666666666666,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
A2LI1OIR4BVJRW,prim,40-1,40.0,1000.0,24,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5208333333333333,0.14583333333333331,0.125,0.20833333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
A2LI1OIR4BVJRW,prim,40-1,40.0,1000.0,25,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26964285714285713,0.3196428571428571,0.0625,0.1875,0.125,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
A2LI1OIR4BVJRW,prim,40-1,40.0,1000.0,26,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31666666666666665,0.26666666666666666,0.0,0.0,0.3333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A2LI1OIR4BVJRW,prim,40-1,40.0,1000.0,27,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.12499999999999999,0.25,0.29166666666666663,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
A2LI1OIR4BVJRW,prim,40-1,40.0,1000.0,28,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333331,0.16666666666666666,0.0625,0.47916666666666663,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2LI1OIR4BVJRW,prim,40-1,40.0,1000.0,29,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3958333333333333,0.375,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2LI1OIR4BVJRW,prim,40-1,40.0,1000.0,30,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.3611111111111111,0.08333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2LI1OIR4BVJRW,prim,40-1,40.0,1000.0,31,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.375,0.20833333333333331,0.08333333333333333,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2LI1OIR4BVJRW,prim,40-1,40.0,1000.0,32,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3958333333333333,0.1875,0.08333333333333333,0.0,0.1875,0.0,0.041666666666666664,0.041666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2LI1OIR4BVJRW,prim,40-1,40.0,1000.0,33,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.41666666666666663,0.25,0.16666666666666666,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2LI1OIR4BVJRW,prim,40-1,40.0,1000.0,34,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333333,0.125,0.20833333333333331,0.08333333333333333,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2LI1OIR4BVJRW,prim,40-1,40.0,1000.0,35,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666666,0.15,0.0,0.3,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2LI1OIR4BVJRW,prim,40-1,40.0,1000.0,36,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2LI1OIR4BVJRW,prim,40-1,40.0,1000.0,37,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.2916666666666667,0.625,0.041666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2LI1OIR4BVJRW,prim,40-1,40.0,1000.0,38,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2LI1OIR4BVJRW,prim,40-1,40.0,1000.0,39,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.9166666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2LI1OIR4BVJRW,prim,40-1,40.0,1000.0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2NEFRREWF33YP,rec,40-1,40.0,1000.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1875,0.0,0.1,0.125,0.0,0.16666666666666666,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0
A2NEFRREWF33YP,rec,40-1,40.0,1000.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.25,0.0,0.0,0.20833333333333331,0.0,0.0,0.0,0.0625,0.0,0.0,0.041666666666666664,0.0625,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.041666666666666664,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,,
A2NEFRREWF33YP,rec,40-1,40.0,1000.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041666666666666664,0.05,0.09166666666666667,0.175,0.0,0.0,0.0,0.05,0.07738095238095238,0.0625,0.041666666666666664,0.0,0.0,0.0,0.1,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.03571428571428571,0.125,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.03571428571428571,0.0,0.0,,,,
A2NEFRREWF33YP,rec,40-1,40.0,1000.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.125,0.20833333333333331,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0625,0.0,0.125,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,
A2NEFRREWF33YP,rec,40-1,40.0,1000.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.25,0.14583333333333331,0.0,0.16666666666666666,0.0,0.20833333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,,,,,
A2NEFRREWF33YP,rec,40-1,40.0,1000.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08333333333333333,0.0,0.19444444444444442,0.0,0.0,0.0625,0.0625,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A2NEFRREWF33YP,rec,40-1,40.0,1000.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.06666666666666667,0.1,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A2NEFRREWF33YP,rec,40-1,40.0,1000.0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.08333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.3333333333333333,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.16666666666666666,0.06666666666666667,0.0,0.0,0.0,,,,,,,,
A2NEFRREWF33YP,rec,40-1,40.0,1000.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.20833333333333331,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.20833333333333331,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
A2NEFRREWF33YP,rec,40-1,40.0,1000.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.08333333333333333,0.0,0.0,0.125,0.0625,0.0625,0.0,0.125,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.08333333333333333,0.14583333333333331,0.0,0.0,0.0625,0.0,0.0,0.0,0.0625,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
A2NEFRREWF33YP,rec,40-1,40.0,1000.0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.08333333333333333,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0625,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
A2NEFRREWF33YP,rec,40-1,40.0,1000.0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.0,0.08333333333333333,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,,,,,,,,,,
A2NEFRREWF33YP,rec,40-1,40.0,1000.0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.125,0.0,0.08333333333333333,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
A2NEFRREWF33YP,rec,40-1,40.0,1000.0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.08333333333333333,0.0,0.16666666666666666,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
A2NEFRREWF33YP,rec,40-1,40.0,1000.0,15,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.3333333333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,,,,,,,,,,,,,,,,
A2NEFRREWF33YP,rec,40-1,40.0,1000.0,16,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.125,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.05,0.0,0.0,0.125,0.0,0.125,0.0,0.1,0.0,0.0,0.05,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
A2NEFRREWF33YP,rec,40-1,40.0,1000.0,17,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.25,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A2NEFRREWF33YP,rec,40-1,40.0,1000.0,18,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,,,,,,,,,,,,,,,,,
A2NEFRREWF33YP,rec,40-1,40.0,1000.0,19,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
A2NEFRREWF33YP,rec,40-1,40.0,1000.0,20,,,,,,,,,,,,,,,,,,,,,0.0625,0.375,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0625,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
A2NEFRREWF33YP,rec,40-1,40.0,1000.0,21,,,,,,,,,,,,,,,,,,,,0.0,0.0625,0.0625,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0625,0.0,0.0625,0.08333333333333333,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
A2NEFRREWF33YP,rec,40-1,40.0,1000.0,22,,,,,,,,,,,,,,,,,,,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.125,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.125,0.3333333333333333,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
A2NEFRREWF33YP,rec,40-1,40.0,1000.0,23,,,,,,,,,,,,,,,,,,0.0,0.1875,0.05,0.0,0.25,0.125,0.0,0.05,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,
A2NEFRREWF33YP,rec,40-1,40.0,1000.0,24,,,,,,,,,,,,,,,,,0.25,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.125,0.08333333333333333,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
A2NEFRREWF33YP,rec,40-1,40.0,1000.0,25,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333331,0.25,0.0,0.08333333333333333,0.0,0.14583333333333331,0.0,0.0,0.0,0.0625,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A2NEFRREWF33YP,rec,40-1,40.0,1000.0,26,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.5,0.0,0.125,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A2NEFRREWF33YP,rec,40-1,40.0,1000.0,27,,,,,,,,,,,,,,0.0,0.0,0.125,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.25,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2NEFRREWF33YP,rec,40-1,40.0,1000.0,28,,,,,,,,,,,,,0.0,0.0,0.25,0.0,0.0,0.0,0.125,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2NEFRREWF33YP,rec,40-1,40.0,1000.0,29,,,,,,,,,,,,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27777777777777773,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2NEFRREWF33YP,rec,40-1,40.0,1000.0,30,,,,,,,,,,,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2NEFRREWF33YP,rec,40-1,40.0,1000.0,31,,,,,,,,,,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2NEFRREWF33YP,rec,40-1,40.0,1000.0,32,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.16666666666666666,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2NEFRREWF33YP,rec,40-1,40.0,1000.0,33,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2NEFRREWF33YP,rec,40-1,40.0,1000.0,34,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
